user_name,user_location,user_description,user_verified,date,text,hashtags,source
Darkseid's Couch,"Chicago, IL",Darkseid's Couch is a #comic book #podcast that's sometimes about #comicbooks,False,2022-06-12 16:53:21+00:00,New request episode tomorrow (see? we do the requests) #SavageDragon no. 34 guest starring #Hellboy! #Imagecomics #podcast #comedy #comicbooks #Chicago https://t.co/5Hsl4T7yot,"['SavageDragon', 'Hellboy', 'Imagecomics']",Twitter Web App
Beach & Blockchain,"Key Largo, FL","Enjoy scuba diving, snorkeling, kayaking & life in the #FloridaKeys. 
Interested in the emerging #Blockchain/#Cryptocurrency technology.",False,2022-06-12 16:35:52+00:00,"RT @DMGWriting_NFL: #NewProfilePic Time to Flex my second custom from @ANIMALGOS DO NOT sleep on this project! Community is amazing, floor…",['NewProfilePic'],Twitter Web App
SFL_Jack,"Coral Springs, FL","Playing the wise old man, finding beauty in the world where I can, & supporting #nature #science #books #earth #cosplay #furry #thought #individuality #freedom",False,2022-06-12 15:26:50+00:00,RT @digaoapboauniao: #HellBoy by #Nordheimer on #DeviantArt https://t.co/st2x0vcUiF,"['HellBoy', 'Nordheimer', 'DeviantArt']",Twitter for Android
Beatriz De Bona Albino,,,False,2022-06-12 14:59:51+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
ibrahimelsaeed,,"* طريق النجاح يبدأ من شخص يكسر قلبك . وصديق يخيب ظنك . وصاحب نفوذ يظلمك . حتى تيأسمن الناس , وتلجأ إلى الله وحده.❤️❤️
❤️❤️",False,2022-06-12 14:52:32+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
MIGUEL TREJO,VENEZUELA,,False,2022-06-12 14:47:31+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
Thiago Rafael agapio Modesto Modesto,,,False,2022-06-12 14:44:15+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
Nr Mh,Moscow,Alive pumpkin,False,2022-06-12 14:41:50+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
tiktokshop,,ryetmntq,False,2022-06-12 14:36:49+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
Jawwad Ahmed khan,Azad kashmir,проводник,False,2022-06-12 14:31:03+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
nour hussein,,hffffff,False,2022-06-12 14:26:53+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
ȺNIMȺLGOS,,"Family of Sabre-Toothed Tigers, Mammoths and Adorable Felines. Stay tuned 👀",False,2022-06-12 14:12:04+00:00,"RT @DMGWriting_NFL: #NewProfilePic Time to Flex my second custom from @ANIMALGOS DO NOT sleep on this project! Community is amazing, floor…",['NewProfilePic'],Twitter for iPhone
Damaged Fantasy Football,Connecticut,NFL News Desk correspondent for @fantasypros | Proud member of @FSWA | Husband | Father | Writer,False,2022-06-12 14:00:39+00:00,"#NewProfilePic Time to Flex my second custom from @ANIMALGOS DO NOT sleep on this project! Community is amazing, floor is steadily rising, only a matter of time before we 🚀 🚀 🚀  LFG!!! #algofam #Algorand #hellboy https://t.co/GDNfdVU6Cc",['NewProfilePic'],Twitter for Android
Oscar Damián,Celaya - Queretaro,"Nacido en mal día, con mala estrella y peor suerte.",False,2022-06-12 13:36:13+00:00,RT @digaoapboauniao: #HellBoy by #Nordheimer on #DeviantArt https://t.co/st2x0vcUiF,"['HellBoy', 'Nordheimer', 'DeviantArt']",Twitter for Android
Yuriy Stah,Украина,Trust. Pray. Obey.,False,2022-06-12 11:15:33+00:00,RT @digaoapboauniao: #HellBoy by #Nordheimer on #DeviantArt https://t.co/st2x0vcUiF,"['HellBoy', 'Nordheimer', 'DeviantArt']",Twitter for iPhone
Ahab,"Desert, Middle of Nowhere","ICTHYO
SAPIEN
(Aka BigJenniferGarner)

April 14,
1865.

Cartoons,Hellboy & Nonsense.",False,2022-06-12 10:08:57+00:00,RT @digaoapboauniao: #HellBoy by #Nordheimer on #DeviantArt https://t.co/st2x0vcUiF,"['HellBoy', 'Nordheimer', 'DeviantArt']",Twitter Web App
Income,,Nothing,False,2022-06-12 08:51:41+00:00,RT @TJStorm01: Hanging with some of the most talented actors /performers in the business at this year's Monsterpalooza. Mr. Troy James(Baba…,,Twitter Web App
#FeelYourself 💗🦩😌,Stage of history,Email: fgcslide@hotmail.com,False,2022-06-12 06:47:04+00:00,RT @digaoapboauniao: #HellBoy by #Nordheimer on #DeviantArt https://t.co/st2x0vcUiF,"['HellBoy', 'Nordheimer', 'DeviantArt']",Twitter for Android
Harpreet Bindra,"New Delhi, India",,False,2022-06-12 06:38:17+00:00,"RT @moviesnowtv: A Sunday spent watching exciting movies is a Sunday spent well!

Gather your friends, stock some snacks and get ready for…",,Twitter for Android
David Marmolejo,"Houston, TX",Letterboxd: BoyWonder3,False,2022-06-12 04:43:29+00:00,"#Hellboy
It didn't have to be better than Guillermo Del Toro's gem, it just had to fun, and it wasn't even there. The last minute literally was the best thing, just a one shot mini mayhem, Motley Crue on blast, flare.
https://t.co/EB8wAwmccb",['Hellboy'],Twitter for iPhone
angel visits perfect,,perfect to be me,False,2022-06-12 03:37:35+00:00,RT @digaoapboauniao: #HellBoy by #Nordheimer on #DeviantArt https://t.co/st2x0vcUiF,"['HellBoy', 'Nordheimer', 'DeviantArt']",Twitter Web App
jason,"Georgia, USA",Visually Impaired artist,False,2022-06-12 03:37:17+00:00,#RocketRaccoon but a look from the limited series by artist #Hellboy creator @artofmmignola &amp; writer Bill Mantlo. Loved the Swashbuckling look which fans haven't seen. Fun series. Def would be interesting to see @MarvelStudios explore that part of Rocket's history with Groot. https://t.co/KN3YEwRZLx,"['RocketRaccoon', 'Hellboy']",Twitter Web App
Navajo Birdsong 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🦕,orkney,"Nexus VI-Liberator crew; horse poo shoveller; creative typerer; with dogs; TrigBagger; Terfinesta; cyclist; Whovian; CI5 laddie, GCist & painterist",False,2022-06-12 02:01:18+00:00,RT @Orkneywren: 2nd go at #Hellboy #boardgame. Found more rules to follow and everybody impressed with the game. Played till 2am! https://t…,"['Hellboy', 'boardgame']",Twitter for iPhone
Navajo Birdsong 🇪🇺🏴󠁧󠁢󠁳󠁣󠁴󠁿🦕,orkney,"Nexus VI-Liberator crew; horse poo shoveller; creative typerer; with dogs; TrigBagger; Terfinesta; cyclist; Whovian; CI5 laddie, GCist & painterist",False,2022-06-12 02:00:50+00:00,Fab game tonight really getting to grips with #Hellboy #boardgame- played from 19.00 to 02.00 and coulda sworn it was just gone midnight!!! https://t.co/s8pAr120B6,"['Hellboy', 'boardgame']",Twitter for iPhone
T,,Avatar is a sketch from artist Stan Sakai,False,2022-06-12 01:31:11+00:00,RT @unspokendecade: A stunning #Hellboy cover!  #90scomics #DarkHorseComics https://t.co/FNI4GOaXaw,"['Hellboy', '90scomics', 'DarkHorseComics']",Twitter for iPhone
